AGO1_label,AGO1,AGO2_label,AGO2,AGO3_label,AGO3,ALKBH5_label,ALKBH5,AUF1_label,AUF1,DGCR8_label,DGCR8,EIF4A3_label,EIF4A3,EWSR1_label,EWSR1,FMRP_label,FMRP,FOX2_label,FOX2,FUS_label,FUS,FXR1_label,FXR1,FXR2_label,FXR2,HNRNPC_label,HNRNPC,HUR_label,HUR,IGF2BP1_label,IGF2BP1,IGF2BP2_label,IGF2BP2,IGF2BP3_label,IGF2BP3,LIN28A_label,LIN28A,LIN28B_label,LIN28B,MOV10_label,MOV10,PTB_label,PTB,PUM2_label,PUM2,QKI_label,QKI,SFRS1_label,SFRS1,TAF15_label,TAF15,TDP43_label,TDP43,TIA1_label,TIA1,TIAL1_label,TIAL1,TNRC6_label,TNRC6,U2AF65_label,U2AF65,WTAP_label,WTAP,ZC3H7B_label,ZC3H7B,C17ORF85_label,C17ORF85,C22ORF28_label,C22ORF28,CAPRIN1_label,CAPRIN1,METTL3_label,METTL3
1,0.291210026,0,0.549940765,,,,,,,0,0.227651179,1,0.298692703,,,0,0.604861319,,,0,0.000362669,,,,,,,0,0.02020015,0,0.095845908,,,1,0.681077003,0,0.392407477,,,,,0,0.059718538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.095611505,1,0.651566684,,,,,,,0,0.680245876,1,0.500838041,,,0,0.000685326,,,1,0.536468923,,,,,,,0,0.013480322,1,0.237801492,,,1,0.649114013,0,0.277662307,,,,,1,0.629608333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.568196952,1,0.647523284,,,,,,,0,0.342686623,1,0.15003632,,,1,0.018030003,,,0,2.12E-05,,,,,,,1,0.162589118,0,0.447216809,,,1,0.014545077,1,0.59267652,,,,,0,0.202080414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.183222845,1,0.58185792,,,,,,,1,0.704355836,1,0.55677247,,,1,0.694799423,,,0,0.035576813,,,,,,,1,0.582030058,0,0.273810565,,,0,0.366528183,1,0.64242065,,,,,0,0.031680726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.763660431,0,0.1999906,,,,,,,1,0.763888717,0,0.124891691,,,1,0.375373662,,,1,0.53901726,,,,,,,1,0.5320099,1,0.121675819,,,0,0.300371468,1,0.722693801,,,,,1,0.740206063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.057878956,0,0.109229639,,,,,,,1,0.75368017,0,0.614594221,,,0,0.413605481,,,1,0.645514309,,,,,,,1,0.31676349,0,1.76E-05,,,0,0.053220335,1,0.307517231,,,,,1,0.805027127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.753056705,1,0.343893915,,,,,,,0,0.17263554,0,0.265478849,,,1,0.507432282,,,0,0.23726508,,,,,,,0,0.042758193,1,0.612395287,,,1,0.53555721,1,0.661179245,,,,,1,0.093563855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.00072199,1,0.294754267,,,,,,,1,0.770455301,1,0.571739256,,,1,0.65377295,,,1,0.662735522,,,,,,,0,0.000690431,1,0.707261205,,,1,0.596517384,1,0.55071044,,,,,1,0.817243159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.66321069,1,0.584458411,,,,,,,1,0.379186153,0,0.035536382,,,1,0.769292891,,,1,0.324281156,,,,,,,1,0.64761436,1,0.624585867,,,1,0.626286924,0,0.127505109,,,,,1,0.522236705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.065945283,0,0.461799532,,,,,,,1,0.254896969,1,0.431096077,,,0,0.068259098,,,1,0.20457612,,,,,,,1,0.451182187,0,0.190993488,,,1,0.41059351,1,0.120750114,,,,,1,0.672484756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.700684786,0,0.134148419,,,,,,,1,0.690690398,0,0.266014069,,,1,0.668920696,,,1,0.414528787,,,,,,,0,0.002051806,1,0.526283026,,,1,0.594440758,1,0.767921567,,,,,0,0.34004423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.875597,1,0.567141593,,,,,,,1,0.113896482,0,0.006307614,,,0,0.017024742,,,1,0.520971894,,,,,,,0,0.012662388,1,0.595532596,,,0,0.002384742,1,0.347409308,,,,,1,0.497196674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.030818138,0,0.362501502,,,,,,,1,0.681172848,0,0.00307067,,,1,0.405816436,,,0,0.484737515,,,,,,,1,0.693770289,1,0.0664673,,,1,0.631731391,1,0.64995867,,,,,0,0.316943467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.738727987,1,0.585815072,,,,,,,1,0.710714281,1,0.644301772,,,1,0.476932973,,,1,0.588325083,,,,,,,1,0.08414267,1,0.163014844,,,0,0.218975917,1,0.452151,,,,,1,0.23964408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.248250872,0,0.259172618,,,,,,,1,0.514830351,1,0.629019141,,,0,0.007638991,,,1,0.727804542,,,,,,,1,0.615124404,1,0.386811405,,,1,0.543386996,1,0.622675955,,,,,1,0.67612344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3.93E-06,0,0.321175873,,,,,,,1,0.731205702,1,0.323598504,,,0,0.00106953,,,1,0.647563517,,,,,,,1,0.500902951,0,0.001092031,,,0,0.047018293,0,0.676169038,,,,,0,0.046219505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.598497868,1,0.659351408,,,,,,,0,0.024119686,1,0.629053116,,,1,0.141682118,,,1,0.542055666,,,,,,,1,0.389588922,0,0.172787771,,,0,0.024346067,0,0.001550478,,,,,1,0.455580682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.021593576,0,0.296867222,,,,,,,0,3.31E-05,0,0.007504185,,,1,0.669945538,,,0,0.004221488,,,,,,,0,0.000428776,0,0.020611683,,,0,0.040782943,1,0.026347654,,,,,1,0.591970325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.141464323,0,0.285423785,,,,,,,1,0.684522927,0,0.018113386,,,1,0.721476257,,,1,0.632541001,,,,,,,0,0.01440435,1,0.623294294,,,1,0.613524377,1,0.547096014,,,,,0,0.001793606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.044894297,1,0.700984657,,,,,,,1,0.83933109,0,0.041347798,,,0,0.000386212,,,1,0.179647088,,,,,,,1,0.31976971,1,0.677398503,,,0,0.427072495,0,0.173984468,,,,,1,0.670209885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.666902363,1,0.471008062,,,,,,,0,0.153697386,1,0.546750605,,,1,0.677856803,,,0,0.004914681,,,,,,,0,0.002312967,1,0.777065217,,,0,0.385247469,1,0.595443547,,,,,0,0.39450267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.782743931,0,0.437022865,,,,,,,1,0.852740824,0,0.155553058,,,1,0.597904623,,,0,0.15439555,,,,,,,0,0.141732275,1,0.646999598,,,0,0.433324963,0,0.195264712,,,,,0,0.48431322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.398703873,1,0.005910931,,,,,,,0,0.001471728,1,0.642632902,,,1,0.501515865,,,1,0.42439267,,,,,,,0,0.298652351,0,0.184782758,,,0,0.452703714,1,0.761672974,,,,,1,0.342949629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.093907155,0,0.593068719,,,,,,,0,0.000458838,0,0.004265999,,,1,0.733351529,,,1,0.760259628,,,,,,,1,0.535153627,1,0.033167124,,,0,0.686261773,1,0.634284437,,,,,0,0.006091789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.60739392,0,0.004107764,,,,,,,0,0.392363399,1,0.444069445,,,0,1.81E-06,,,1,0.003348771,,,,,,,1,0.572611213,0,0.085286707,,,1,0.548274457,0,0.046301965,,,,,1,0.650530159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.001168376,0,3.75E-05,,,,,,,0,0.277430028,0,0.021667298,,,1,0.70012331,,,1,0.725920558,,,,,,,1,0.610983253,1,0.83013767,,,1,0.025761904,0,0.049072132,,,,,1,0.515796483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.793594003,0,0.207028985,,,,,,,1,0.087603711,1,0.536119521,,,0,0.129954636,,,0,0.001553009,,,,,,,1,0.753967762,1,0.033526462,,,1,0.631173193,0,0.462983787,,,,,1,0.672621965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.477392733,1,0.621528685,,,,,,,0,0.067006223,0,0.126537234,,,0,0.00753,,,1,0.687340975,,,,,,,0,0.29866761,0,0.572816908,,,1,0.661866069,1,0.615665793,,,,,1,0.482993901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.451498955,0,0.048809163,,,,,,,1,0.58748877,1,0.584083438,,,1,0.746475756,,,0,0.226873934,,,,,,,1,0.000770377,0,0.212677553,,,1,0.748133779,0,0.009207574,,,,,0,0.171834722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.440081894,1,0.503537774,,,,,,,1,0.40667358,1,0.548362851,,,1,0.477068156,,,1,0.740505278,,,,,,,0,0.28340137,0,0.668456674,,,0,0.198724642,0,0.007965966,,,,,0,0.647402763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.023462834,1,0.232925341,,,,,,,1,0.727934062,0,0.566694736,,,0,0.062886663,,,0,0.065110423,,,,,,,0,0.054201812,1,0.596014559,,,1,0.291956872,1,0.551340103,,,,,0,6.24E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.049237978,0,0.113600887,,,,,,,0,0.034397077,1,0.268975228,,,0,0.001245784,,,1,0.188454479,,,,,,,0,0.343894899,0,0.603687704,,,0,1.33E-07,0,0.000102552,,,,,1,0.712966442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.754487216,1,0.309522361,,,,,,,1,0.350127697,1,0.067545772,,,1,0.612620711,,,0,0.640850842,,,,,,,0,9.57E-05,0,0.649881542,,,0,0.003140793,0,0.010714987,,,,,1,0.594926536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.429714382,0,0.308692038,,,,,,,0,0.048661333,1,0.623314083,,,1,0.545004308,,,0,0.455884516,,,,,,,1,0.278224736,0,0.001812334,,,1,0.588191926,0,0.651526272,,,,,1,0.523399889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.000169935,1,0.593909025,,,,,,,0,0.017335247,1,0.457494199,,,1,0.539266765,,,1,0.69045037,,,,,,,1,0.689308226,1,0.010841337,,,1,0.32413587,0,0.091773048,,,,,1,0.699878931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.000215168,1,0.476519048,,,,,,,1,0.72078234,1,0.686038136,,,1,0.25463289,,,0,0.000129043,,,,,,,1,0.717609763,1,0.401207805,,,0,0.402451664,1,0.709994853,,,,,1,0.361300379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.604592562,0,0.407913238,,,,,,,0,0.077274591,1,0.632694244,,,0,0.055362258,,,1,0.446432561,,,,,,,0,0.23569715,0,0.493977278,,,1,0.65892154,0,0.019387323,,,,,0,0.54376024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.004055622,1,0.655226588,,,,,,,1,0.735645592,1,0.384699762,,,0,7.07E-05,,,0,0.454861909,,,,,,,1,0.303343296,1,0.611168861,,,1,0.668849945,1,0.799534798,,,,,1,0.278331369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.524081767,0,0.403308392,,,,,,,1,0.80791682,1,0.182581976,,,1,0.651340306,,,0,0.18646948,,,,,,,1,0.5974226,0,0.398963928,,,0,0.069199823,1,0.671815753,,,,,1,0.343922913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.714874089,1,0.426765591,,,,,,,1,0.599330306,1,0.196095288,,,1,0.623866677,,,0,0.042522945,,,,,,,1,0.411347628,0,0.029809633,,,1,0.531126082,0,0.005918303,,,,,1,0.459055454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.169811681,0,0.491516262,,,,,,,0,0.000206957,0,0.379950225,,,1,0.776100457,,,1,0.684404612,,,,,,,1,0.142227605,1,0.684592009,,,0,0.439766258,1,0.662397623,,,,,1,0.628056884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.506382048,1,0.549228013,,,,,,,1,0.731123567,1,0.44668451,,,1,0.606873274,,,1,0.443377316,,,,,,,0,0.00198339,1,0.723490536,,,0,0.110504419,1,0.473974377,,,,,0,0.414361566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.702499986,0,0.189917549,,,,,,,1,0.634047329,0,0.416236848,,,0,0.025454598,,,1,0.525111675,,,,,,,0,0.00336466,0,0.443786234,,,0,0.578302383,0,0.548938394,,,,,1,0.681553602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.682469606,0,0.017289259,,,,,,,0,0.726333916,0,0.020980803,,,1,0.401216298,,,1,0.653871536,,,,,,,1,0.549727798,1,0.533325791,,,0,0.039947927,1,0.653711557,,,,,0,4.27E-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.051295374,0,0.314370245,,,,,,,0,0.269285917,0,0.499797791,,,1,0.067558922,,,0,0.005872892,,,,,,,0,0.435955793,1,0.599935889,,,1,0.581109941,0,0.114170589,,,,,0,0.038750026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.053775012,1,0.054058433,,,,,,,0,0.455037296,1,0.033912774,,,1,0.383542061,,,0,0.615774035,,,,,,,0,0.359829783,0,0.071363948,,,1,0.294436127,1,0.654650033,,,,,1,0.502805591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.803102255,0,0.146120593,,,,,,,1,0.465856522,1,0.615952015,,,1,0.744488478,,,0,0.016214486,,,,,,,0,0.027083026,0,0.59271729,,,1,0.590902805,1,0.711288989,,,,,0,0.333339423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.000226115,1,0.471255034,,,,,,,1,0.834978461,0,0.058875024,,,0,0.000189546,,,1,0.568002939,,,,,,,0,0.186946183,1,0.682285607,,,1,0.299302369,0,0.027376093,,,,,1,0.165550455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.131784737,0,0.17270264,,,,,,,1,0.693237722,0,0.136001319,,,0,1.32E-07,,,1,0.17848359,,,,,,,0,0.216081783,1,0.659065485,,,1,0.419010073,0,0.003409349,,,,,1,0.365408331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.019037731,0,0.543241501,,,,,,,1,0.851229429,0,0.641383171,,,0,0.055615675,,,1,0.608320057,,,,,,,0,0.140519276,1,0.5985834,,,0,0.032696255,0,0.21530807,,,,,0,0.003994368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.003977777,1,0.533917367,,,,,,,0,0.049307428,1,0.540810287,,,0,0.028384613,,,0,0.037869286,,,,,,,1,0.308468997,0,0.143163919,,,0,0.362236589,0,0.496927083,,,,,0,0.250386834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.7374506,0,0.272946477,,,,,,,1,0.589791119,1,0.251760274,,,0,0.084568895,,,0,0.475484639,,,,,,,1,0.369133979,0,0.381230682,,,0,0.001680665,0,6.85E-05,,,,,1,0.036218598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.268918753,1,0.772196293,,,,,,,0,0.027251415,1,0.629829824,,,1,0.635400474,,,0,0.087551929,,,,,,,0,0.030705212,0,0.391928136,,,1,0.397079974,0,0.376860201,,,,,0,0.150343955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.615849197,1,0.430382848,,,,,,,0,0.027909128,1,0.409674436,,,1,0.780522168,,,0,0.10259565,,,,,,,0,0.135511354,1,0.621962905,,,1,0.340190053,0,0.282582879,,,,,0,0.049645431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.745557964,1,0.588055253,,,,,,,1,0.765809655,0,0.003062221,,,0,0.067752004,,,0,0.010269532,,,,,,,0,0.283713609,1,0.582519114,,,1,0.602185011,1,0.738155067,,,,,0,0.210891381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.519953787,0,0.005175513,,,,,,,1,0.141879186,1,0.556378305,,,0,0.219314098,,,1,0.682960808,,,,,,,1,0.509190083,1,0.599668443,,,1,0.548751831,0,0.000813409,,,,,0,0.578902423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.12083599,1,0.151184976,,,,,,,1,0.686672986,1,0.513199508,,,1,0.248061717,,,1,0.695450366,,,,,,,1,0.675880313,0,0.013737714,,,1,0.44596386,0,0.003493573,,,,,0,0.074145295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.701567113,0,0.534010172,,,,,,,1,0.709363103,0,0.572795391,,,0,0.519033432,,,0,0.071848325,,,,,,,1,0.644497812,1,0.632968962,,,0,0.237837046,1,0.587868989,,,,,1,0.518468142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.096432939,0,0.250899702,,,,,,,1,0.847342014,1,0.499722064,,,1,0.565779388,,,1,0.595538557,,,,,,,1,0.645136714,1,0.523900867,,,0,0.466872334,0,0.185162842,,,,,0,0.308498383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.016505793,0,0.557446122,,,,,,,1,0.415879935,0,0.532008529,,,1,0.689789176,,,1,0.139605805,,,,,,,1,0.543443501,0,5.63E-05,,,0,0.006968643,0,0.654162347,,,,,0,0.032430079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.790768504,0,0.002049882,,,,,,,1,0.71806258,1,0.655953407,,,0,0.034323309,,,0,0.155619845,,,,,,,0,0.004466299,1,0.585497558,,,0,0.020457515,1,0.811382234,,,,,0,0.134634182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.61215657,1,0.428845078,,,,,,,1,0.698362827,1,0.097902618,,,0,6.79E-06,,,1,0.576652706,,,,,,,1,0.51918751,0,0.08652319,,,0,0.49009943,0,0.775036395,,,,,1,0.286953479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.799493551,0,0.125721723,,,,,,,1,0.555025458,1,0.669547677,,,1,0.592229545,,,0,0.214252144,,,,,,,1,0.554387331,1,0.564579189,,,1,0.648479104,0,0.193173811,,,,,0,0.533676982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.040946946,1,0.582274377,,,,,,,0,0.005521848,1,0.340703577,,,0,0.127273232,,,0,3.42E-05,,,,,,,0,0.019356055,0,9.76E-05,,,1,0.558857143,1,0.491127819,,,,,1,0.669151962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.009460946,1,0.61785388,,,,,,,0,0.002435247,1,0.670504093,,,1,0.709926426,,,0,2.60E-06,,,,,,,0,0.021011403,0,0.588541687,,,0,0.130109221,0,0.600926936,,,,,0,0.672702134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.039041527,0,0.385261416,,,,,,,1,0.772200763,1,0.709806323,,,1,0.426409245,,,1,0.413714468,,,,,,,1,0.536615252,0,0.209559813,,,0,0.655147731,1,0.638446987,,,,,1,0.61139673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1.73E-05,1,0.135212645,,,,,,,1,0.667091548,0,0.049687494,,,0,0.109937817,,,0,0.000349479,,,,,,,0,0.238882035,0,0.215469301,,,0,0.158965111,0,0.009038294,,,,,1,0.54155457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.677318037,0,0.088517494,,,,,,,0,6.25E-05,0,0.063088484,,,1,0.509004772,,,1,0.354828089,,,,,,,0,0.078986615,0,0.054093603,,,1,0.662124634,0,0.599742472,,,,,1,0.416273147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.248258904,0,0.565458775,,,,,,,1,0.729072809,0,0.447837502,,,1,0.588214159,,,0,6.28E-05,,,,,,,0,0.579766631,0,0.017103001,,,1,0.628870249,1,0.544233859,,,,,1,0.619196117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.529110909,0,0.262346864,,,,,,,1,0.314097464,1,0.503516138,,,1,0.668541014,,,1,0.569157779,,,,,,,1,0.49838376,1,0.713569999,,,1,0.750650465,0,0.000154849,,,,,0,0.001047616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.261026502,0,0.054105949,,,,,,,1,0.805438876,1,0.671408653,,,1,0.150740385,,,1,0.392634422,,,,,,,1,0.685711265,1,0.473895669,,,0,0.454420477,0,0.302309155,,,,,0,0.292178988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.76617974,1,0.584662497,,,,,,,0,0.015151977,1,0.009458771,,,0,0.010217626,,,0,0.172770754,,,,,,,1,0.214929208,1,0.65480715,,,1,0.551287949,0,0.005822053,,,,,1,0.065078169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.774750173,1,0.665574789,,,,,,,1,0.734082639,0,0.057536427,,,0,0.000219559,,,1,0.720916629,,,,,,,0,0.387463868,1,0.646232247,,,0,0.02367452,1,0.720971465,,,,,0,0.265940607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.000126241,1,0.572183728,,,,,,,1,0.035067122,0,0.576986849,,,1,0.605233967,,,0,0.017173275,,,,,,,1,0.563877165,0,0.296999902,,,0,0.481206179,0,0.527484953,,,,,1,0.608523369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.712679744,0,0.017431634,,,,,,,0,0.303484142,1,0.445485681,,,0,0.024488021,,,1,0.471857607,,,,,,,1,0.283776075,0,0.001775034,,,0,0.370828509,0,0.127664223,,,,,1,0.685394883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.009391597,1,0.550537229,,,,,,,1,0.71072197,1,0.547083139,,,1,0.422675401,,,1,0.723481476,,,,,,,1,0.319870532,1,0.589792967,,,1,0.630185246,0,0.00124465,,,,,0,0.046147157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.757892847,0,0.164644927,,,,,,,0,0.001840728,1,0.38580212,,,0,0.075646937,,,1,0.206214398,,,,,,,1,0.526386797,1,0.689866006,,,0,0.39266032,1,0.283602685,,,,,1,0.408892512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.795161903,0,0.541134655,,,,,,,0,1.59E-05,0,0.053473342,,,1,0.103935018,,,1,0.427772552,,,,,,,1,0.452400237,0,0.007284107,,,1,0.499189943,1,0.192271665,,,,,0,0.40163517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.001077644,1,0.528956234,,,,,,,1,0.627611518,1,0.582207382,,,0,0.311557561,,,1,0.666593492,,,,,,,0,0.081982471,0,0.52767992,,,0,0.071177788,1,0.000473533,,,,,0,0.549499989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.572663248,1,0.387823611,,,,,,,1,0.762141109,1,0.392179906,,,0,0.000838967,,,0,0.051120616,,,,,,,0,0.143396452,0,0.474393368,,,0,0.316494733,1,0.137960136,,,,,0,0.221158043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.205641076,0,0.319111943,,,,,,,1,0.792378366,0,0.114758387,,,1,0.772565126,,,1,0.030865189,,,,,,,0,0.003623381,1,0.000738881,,,0,0.005829302,1,0.550732255,,,,,0,0.362067878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.000625209,1,0.534974873,,,,,,,0,0.002655606,0,0.010801115,,,1,0.677347422,,,0,0.009105232,,,,,,,1,0.628317118,1,0.596992254,,,1,0.633107662,0,0.011980694,,,,,1,0.621588528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.016034251,1,0.550798416,,,,,,,1,0.570031703,0,0.014932606,,,0,0.299417973,,,1,0.015579646,,,,,,,0,0.023988212,1,0.6246351,,,0,0.396422923,1,0.6702075,,,,,0,0.412311792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.070549347,1,0.588775873,,,,,,,1,0.775091171,0,0.439861715,,,0,0.000341021,,,1,0.392490715,,,,,,,1,0.600472808,1,0.339718789,,,1,0.087382555,0,0.53771776,,,,,1,0.498449802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.012599581,0,0.453000814,,,,,,,0,0.29727599,0,0.2644777,,,0,0.024815813,,,1,0.720348239,,,,,,,0,0.000419273,1,0.515880823,,,1,0.508804977,0,0.226398289,,,,,1,0.570755005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.77312845,0,0.027729206,,,,,,,0,0.013579845,1,0.665344715,,,0,0.333118886,,,0,0.368809491,,,,,,,1,0.097550295,1,0.382890224,,,0,0.111652397,0,0.626841187,,,,,1,0.194744408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.736919463,0,0.003589087,,,,,,,0,2.97E-05,1,0.664158463,,,0,0.00013542,,,0,5.59E-05,,,,,,,0,0.000339101,1,0.343311161,,,1,0.571495175,1,0.771742642,,,,,1,0.392989963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.719026864,1,0.61824441,,,,,,,0,0.056149445,0,0.012627269,,,0,0.230104625,,,1,0.642070949,,,,,,,1,0.578018546,1,0.474112511,,,1,0.577027798,0,6.64E-05,,,,,1,0.177278996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.102492578,1,0.538644135,,,,,,,0,0.003906742,1,0.58243835,,,0,0.03276993,,,1,0.209372774,,,,,,,1,0.251150221,1,0.16983214,,,1,0.554694533,1,0.463127553,,,,,0,0.157957822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.544697881,0,0.295134485,,,,,,,0,0.008863574,0,0.495220274,,,0,0.012716623,,,0,0.032312002,,,,,,,0,0.015405526,0,0.039372884,,,1,0.635941982,1,0.472589254,,,,,0,0.064565875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.736745119,1,0.264276952,,,,,,,0,0.015133114,0,0.002806214,,,0,0.178191707,,,1,0.685020506,,,,,,,1,0.608280659,1,0.71540916,,,0,0.281229228,0,0.117296226,,,,,0,0.043801125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.794893563,0,0.471909285,,,,,,,1,0.73180449,1,0.413243681,,,0,0.00389167,,,1,0.697702587,,,,,,,0,1.99E-05,0,0.002775648,,,0,0.003963992,1,0.707244992,,,,,0,0.307480037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.767198324,0,0.506247342,,,,,,,0,0.047048155,0,0.000485653,,,1,0.742018044,,,1,0.610194981,,,,,,,0,0.003646385,0,0.02944082,,,0,0.003128673,0,0.091513649,,,,,1,0.656384349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.285293519,1,0.512747765,,,,,,,1,0.551337719,0,0.025336031,,,0,0.082112297,,,0,0.311015815,,,,,,,0,0.182670191,0,0.081879243,,,0,0.030765479,0,0.703314662,,,,,0,0.02493505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.108805411,1,0.570914567,,,,,,,0,1.75E-05,1,0.227760196,,,1,0.125870749,,,1,0.083868623,,,,,,,1,0.269200563,1,0.470429629,,,0,0.216610581,1,0.697483778,,,,,0,0.014511572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.06403821,1,0.598562002,,,,,,,1,0.545372665,1,0.681558371,,,0,0.269119442,,,1,0.670840681,,,,,,,1,0.353856146,1,0.049762007,,,0,0.248106256,0,0.000999042,,,,,0,0.229655847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
